Header,Estimated Weight (Da)
>NODE_777_length_13582_cov_25.691389__full,4198541.4
>NODE_790_length_13421_cov_24.462243__full,4144571.2
>NODE_815_length_13025_cov_46.238898__full,4029022.0
>NODE_886_length_12383_cov_46.443585__full,3843573.6
>NODE_934_length_11933_cov_53.131655__full,3687883.6
>NODE_939_length_11895_cov_41.687776__full,3659161.0
>NODE_940_length_11891_cov_53.060719__full,3667784.2
>NODE_952_length_11748_cov_64.121985__full,3622900.6
>NODE_980_length_11535_cov_29.028681__full,3569756.0
>NODE_1006_length_11328_cov_125.506724__full,3510275.6
>NODE_1027_length_11170_cov_44.830097__full,3480881.0
>NODE_1055_length_10992_cov_90.737079__full,3394529.4
>NODE_1082_length_10814_cov_58.867102__full,3335055.8
>NODE_1103_length_10634_cov_72.083436__full,3273713.8
>NODE_1109_length_10613_cov_85.385962__full,3273464.6
>NODE_1113_length_10605_cov_47.660004__full,3277797.0
>NODE_1125_length_10510_cov_190.653924__full,3246748.0
>NODE_1130_length_10483_cov_241.898112__full,3241763.6
>NODE_1149_length_10354_cov_29.378742__full,3202587.8
>NODE_1168_length_10238_cov_29.395700__full,3150120.6
>NODE_201_length_37694_cov_97.233861__full_1,9993439.8
>NODE_449_length_21695_cov_55.396972__full_1,5890662.4
>NODE_28_length_75545_cov_27.360390__full,23353665.0
>NODE_51_length_63795_cov_28.403024__full,19737143.0
>NODE_79_length_56419_cov_321.666371__full,17409687.8
>NODE_85_length_55117_cov_41.966847__full,17013993.4
>NODE_112_length_49496_cov_71.319878__full,15263812.2
>NODE_122_length_46903_cov_26.063157__full,14511352.6
>NODE_137_length_44120_cov_44.881284__full,13628058.0
>NODE_155_length_42662_cov_30.514062__full,13221588.4
>NODE_159_length_42242_cov_29.787130__full,13033515.4
>NODE_169_length_41618_cov_127.324936__full,12849735.6
>NODE_192_length_38753_cov_26.952553__full,11972144.6
>NODE_215_length_36258_cov_28.198484__full,11221740.6
>NODE_228_length_34729_cov_84.305515__full,10711141.8
>NODE_233_length_34369_cov_36.537146__full,10612431.8
>NODE_253_length_32352_cov_32.188293__full,9985544.4
>NODE_272_length_30290_cov_39.698486__full,9374211.0
>NODE_296_length_28739_cov_39.493156__full,8897954.8
>NODE_314_length_27491_cov_32.769568__full,8482495.2
>NODE_316_length_27487_cov_45.101249__full,8490935.4
>NODE_324_length_27210_cov_40.650474__full,8410468.0
>NODE_337_length_26422_cov_56.382555__full,8158954.4
>NODE_354_length_25546_cov_28.797776__full,7897917.2
>NODE_356_length_25393_cov_31.205345__full,7816948.6
>NODE_380_length_24526_cov_23.978426__full,7602624.2
>NODE_421_length_22863_cov_48.949482__full,7083439.6
>NODE_438_length_21996_cov_19.113760__full,6789737.2
>NODE_441_length_21940_cov_18.580010__full,6782000.0
>NODE_477_length_20605_cov_98.889349__full,6364653.0
>NODE_492_length_20230_cov_19.590433__full,6244536.0
>NODE_499_length_20029_cov_40.244656__full,6176449.8
>NODE_503_length_19947_cov_37.997733__full,6163664.4
>NODE_545_length_18982_cov_58.458667__full,5865901.4
>NODE_555_length_18786_cov_16.780275__full,5806337.2
>NODE_569_length_18376_cov_24.205066__full,5682186.2
>NODE_580_length_18138_cov_174.622041__full,5613414.6
>NODE_589_length_17931_cov_20.598194__full,5534774.2
>NODE_610_length_17702_cov_31.605408__full,5475472.4
>NODE_623_length_17522_cov_39.924984__full,5413505.4
>NODE_626_length_17489_cov_25.277401__full,5402065.8
>NODE_649_length_16984_cov_24.476695__full,5245804.8
>NODE_652_length_16977_cov_36.216021__full,5241123.4
>NODE_701_length_16101_cov_26.511499__full,4968803.2
>NODE_721_length_15837_cov_26.062397__full,4884318.4
>NODE_764_length_15286_cov_21.178310__full,4711372.2
>NODE_765_length_15280_cov_48.705224__full,4728427.0
>NODE_777_length_15182_cov_19.560233__full,4702814.4
>NODE_805_length_14836_cov_32.597408__full,4581791.2
>NODE_810_length_14791_cov_24.738021__full,4589188.2
>NODE_862_length_14206_cov_41.053803__full,4395422.2
>NODE_876_length_14063_cov_34.214408__full,4355218.6
>NODE_927_length_13676_cov_22.877661__full,4229050.2
>NODE_947_length_13535_cov_31.706535__full,4183281.0
>NODE_1047_length_12594_cov_42.501160__full,3886337.8
>NODE_1050_length_12586_cov_29.569312__full,3883225.2
>NODE_1056_length_12552_cov_29.635911__full,3880932.4
>NODE_1061_length_12498_cov_103.693282__full,3840747.6
>NODE_1079_length_12317_cov_27.541742__full,3813275.4
>NODE_1080_length_12316_cov_239.244659__full,3821325.2
>NODE_1084_length_12295_cov_27.766399__full,3795967.0
>NODE_1103_length_12186_cov_27.991148__full,3760532.2
>NODE_1120_length_12075_cov_17.497912__full,3729218.0
>NODE_1144_length_11896_cov_47.982199__full,3676622.2
>NODE_1146_length_11884_cov_18.771659__full,3679624.8
>NODE_1225_length_11374_cov_26.523104__full,3509935.8
>NODE_1264_length_11130_cov_64.056296__full,3430169.0
>NODE_1305_length_10881_cov_72.458078__full,3355703.2
>NODE_1332_length_10763_cov_24.526163__full,3324131.6
>NODE_1374_length_10497_cov_20.606174__full,3242589.4
>NODE_1397_length_10388_cov_59.123530__full,3215864.6
>NODE_1419_length_10268_cov_39.151736__full,3183824.6
>NODE_10_length_103469_cov_69.082403,31960712.8
>NODE_16_length_83466_cov_88.550781,25776321.2
>NODE_23_length_70900_cov_465.474457,21971328.0
>NODE_41_length_57884_cov_82.306066,17886551.8
>NODE_44_length_57454_cov_149.897184,17770410.8
>NODE_49_length_55941_cov_588.499409,17276794.2
>NODE_53_length_54708_cov_69.353275,16929987.6
>NODE_59_length_52052_cov_67.319289,16088199.4
>NODE_82_length_46189_cov_85.220525,14242571.8
>NODE_85_length_45073_cov_80.915618,13989980.6
>NODE_108_length_39050_cov_57.250674,12115599.0
>NODE_249_length_22848_cov_42.401952,7046991.6
>NODE_326_length_18794_cov_94.879112,5807615.8
>NODE_537_length_13780_cov_36.769096,4270253.0
>NODE_674_length_11925_cov_25.663284,3694767.0
>NODE_712_length_11439_cov_28.052557,3532354.8
>NODE_757_length_10877_cov_40.428280,3365506.4
>NODE_822_length_10269_cov_29.074140,3174957.8
>NODE_850_length_10093_cov_46.658695,3122526.6
>NODE_856_length_10054_cov_37.770668,3107361.8
>NODE_1_length_117186_cov_251.935578,36165403.2
>NODE_7_length_61995_cov_179.801942,19159451.0
>NODE_164_length_10425_cov_100.915650,3231446.0
>NODE_19_length_79695_cov_39.269725,24576991.0
>NODE_31_length_68463_cov_60.556843,21140862.6
>NODE_39_length_63821_cov_43.655048,19762771.2
>NODE_64_length_53499_cov_61.025861,16550403.8
>NODE_77_length_49375_cov_39.086777,15248794.0
>NODE_115_length_42565_cov_70.135944,13223606.0
>NODE_245_length_24729_cov_27.463703,7644711.8
>NODE_331_length_19816_cov_81.535731,6127331.2
>NODE_441_length_16423_cov_22.768868,5084591.6
>NODE_475_length_15750_cov_18.935787,4870401.0
>NODE_517_length_14798_cov_97.311790,4563786.6
>NODE_603_length_13466_cov_86.881649,4160090.2
>NODE_610_length_13356_cov_25.111564,4130546.2
>NODE_679_length_12362_cov_76.629210,3822726.4
>NODE_690_length_12307_cov_65.724443,3804005.4
>NODE_720_length_11969_cov_61.137995,3714973.8
>NODE_816_length_11019_cov_21.783974,3401555.8
>NODE_835_length_10857_cov_60.456590,3319083.4
>NODE_41_length_44874_cov_135.574361,13857184.8
>NODE_458_length_10789_cov_44.137699,3334860.8
>NODE_1_length_97486_cov_193.441240,30119905.2
>NODE_219_length_13351_cov_80.154392,4127873.2
>NODE_26_length_66916_cov_47.649850,20711088.2
>NODE_36_length_61722_cov_47.596709,19073941.4
>NODE_67_length_52007_cov_25.581606,16053007.4
>NODE_79_length_49454_cov_96.462648,15303874.8
>NODE_97_length_45911_cov_42.031105,14204248.2
>NODE_104_length_45162_cov_174.798460,13902004.4
>NODE_110_length_44621_cov_158.270540,13783221.2
>NODE_144_length_40339_cov_65.331834,12457817.8
>NODE_148_length_40028_cov_31.459390,12363313.6
>NODE_160_length_38206_cov_32.747894,11822305.2
>NODE_276_length_27610_cov_40.551561,8534630.0
>NODE_563_length_17562_cov_61.844815,5416902.4
>NODE_581_length_17136_cov_44.878676,5291947.2
>NODE_689_length_15269_cov_31.862558,4712110.8
>NODE_744_length_14365_cov_28.409295,4440425.0
>NODE_811_length_13608_cov_32.873566,4214522.6
>NODE_1118_length_10918_cov_35.684167,3376631.6
>NODE_1228_length_10317_cov_23.127324,3192254.4
>NODE_14_length_59349_cov_92.685620,18348630.8
>NODE_24_length_52570_cov_359.848316,16201310.0
>NODE_35_length_47902_cov_99.633412,14802199.4
>NODE_7_length_66955_cov_74.354359,20724387.0
>NODE_133_length_17563_cov_75.820316,5429019.6
>NODE_2_length_59935_cov_245.172037,18537429.0
>NODE_11_length_38332_cov_513.044203,11848610.4
>NODE_4_length_114521_cov_71.435939,35357401.2
>NODE_12_length_74210_cov_40.463467,22976768.0
>NODE_13_length_73198_cov_56.622348,22687122.6
>NODE_16_length_69487_cov_182.873609,21497719.4
>NODE_17_length_68439_cov_43.979412,21113658.8
>NODE_19_length_67704_cov_44.783877,20916974.8
>NODE_23_length_65085_cov_36.288170,20103143.0
>NODE_27_length_63429_cov_35.676741,19607799.8
>NODE_44_length_57564_cov_32.604803,17759290.8
>NODE_56_length_52629_cov_66.119303,16250155.8
>NODE_74_length_48808_cov_482.776612,15085509.6
>NODE_99_length_45038_cov_29.810877,13904030.6
>NODE_123_length_40896_cov_68.285315,12643944.2
>NODE_153_length_38152_cov_43.859617,11791897.4
>NODE_661_length_15233_cov_19.395335,4715021.6
>NODE_867_length_12972_cov_17.626350,4008023.4
>NODE_969_length_12183_cov_104.332175,3763202.6
>NODE_1049_length_11591_cov_18.580665,3578443.2
>NODE_1231_length_10560_cov_21.396234,3267801.0
>NODE_1239_length_10545_cov_25.998373,3276463.0
>NODE_324_length_15050_cov_34.202261,4655909.0
>NODE_427_length_12467_cov_51.723480,3844486.4
>NODE_525_length_11027_cov_32.571559,3417221.4
>NODE_9_length_65904_cov_66.391110,20349850.8
>NODE_380_length_11274_cov_27.038837,3487446.8
>NODE_397_length_10981_cov_33.731851,3397652.2
>NODE_57_length_47331_cov_73.883511,14617000.2
>NODE_60_length_47037_cov_73.185074,14541553.4
>NODE_62_length_46288_cov_59.191626,14299350.6
>NODE_94_length_40974_cov_39.002813,12640928.8
>NODE_196_length_26023_cov_23.628838,8054161.6
>NODE_603_length_13857_cov_26.389301,4266733.4
>NODE_676_length_12948_cov_32.714219,4007574.6
>NODE_764_length_12125_cov_25.420838,3738042.0
>NODE_959_length_10299_cov_29.366765,3194191.8
>NODE_685_length_13288_cov_25.235727_1_2695-13288/13288,3262074.8
>NODE_16_length_66563_cov_140.601183,20687252.6
>NODE_25_length_63816_cov_44.022051,19736080.2
>NODE_82_length_45912_cov_64.758518,14180465.4
>NODE_109_length_41349_cov_46.839927,12770011.8
>NODE_343_length_21372_cov_58.698350,6590423.4
>NODE_485_length_16602_cov_23.558323,5115868.4
>NODE_532_length_15570_cov_24.353694,4803262.0
>NODE_736_length_12738_cov_43.701559,3946324.6
>NODE_763_length_12470_cov_64.855307,3844555.0
>NODE_771_length_12367_cov_36.506276,3821439.4
>NODE_775_length_12297_cov_63.301935,3799516.4
>NODE_883_length_11173_cov_22.199205,3451371.6
>NODE_901_length_11001_cov_30.649514,3389025.2
>NODE_911_length_10927_cov_70.589121,3373190.4
>NODE_971_length_10473_cov_84.836225,3233834.6
>NODE_977_length_10397_cov_24.629151,3221573.4
>NODE_1023_length_10152_cov_24.143937,3132997.4
>NODE_70_length_42476_cov_75.428770,13122737.2
>NODE_89_length_39693_cov_42.606304,12264590.6
>NODE_219_length_21923_cov_55.102410,6766775.6
>NODE_728_length_10088_cov_35.055061,3120986.6
>NODE_7_length_108065_cov_89.638173,33406178.0
>NODE_12_length_95488_cov_59.491335,29492810.6
>NODE_33_length_69938_cov_42.596171,21665986.6
>NODE_75_length_56831_cov_44.393728,17546647.2
>NODE_88_length_53836_cov_34.754862,16646218.2
>NODE_96_length_51412_cov_34.156257,15898963.4
>NODE_123_length_46295_cov_118.511365,14308921.0
>NODE_131_length_45543_cov_98.091101,14084474.6
>NODE_182_length_41085_cov_65.231420,12668955.0
>NODE_187_length_40578_cov_192.566022,12541550.6
>NODE_200_length_39732_cov_163.922363,12232078.4
>NODE_510_length_21358_cov_35.199915,6606263.6
>NODE_878_length_14830_cov_22.967959,4581763.0
>NODE_1267_length_11705_cov_51.042737,3619276.0
>NODE_1388_length_11047_cov_19.455974,3413561.4
>NODE_1683_length_23511_cov_10.046386_1_1-18908/23511,5847801.6
>NODE_25_length_156167_cov_38.603820,48181734.4
>NODE_28_length_153217_cov_112.295811,47352247.4
>NODE_44_length_127691_cov_47.264546,39302152.2
>NODE_89_length_99300_cov_18.793500,30730300.0
>NODE_95_length_96182_cov_41.749581,29694199.4
>NODE_100_length_92643_cov_27.788922,28646094.6
>NODE_119_length_85003_cov_96.488316,26258314.6
>NODE_125_length_83832_cov_17.699497,25926336.4
>NODE_128_length_83196_cov_35.946099,25702338.2
>NODE_130_length_82838_cov_18.870158,25592794.6
>NODE_150_length_78117_cov_28.610628,24100661.4
>NODE_159_length_76215_cov_22.703439,23606583.0
>NODE_165_length_75452_cov_99.449949,23319517.4
>NODE_167_length_75207_cov_16.797492,23278307.4
>NODE_170_length_74671_cov_19.013262,23136915.2
>NODE_171_length_74424_cov_23.521776,23001218.8
>NODE_181_length_72133_cov_16.395466,22275117.6
>NODE_182_length_71709_cov_21.961891,22148912.8
>NODE_185_length_71052_cov_17.995899,21955512.4
>NODE_190_length_70675_cov_43.557045,21831491.0
>NODE_191_length_70655_cov_52.274038,21857374.0
>NODE_204_length_67868_cov_24.388688,21008356.6
>NODE_206_length_67718_cov_22.196883,20927250.6
>NODE_218_length_66518_cov_22.535509,20559326.6
>NODE_219_length_66348_cov_28.501502,20529693.6
>NODE_227_length_65733_cov_23.415410,20304901.6
>NODE_239_length_64241_cov_47.689143,19849804.2
>NODE_248_length_63379_cov_21.460051,19538128.8
>NODE_251_length_62975_cov_20.451126,19586530.0
>NODE_264_length_61876_cov_17.172119,19100985.2
>NODE_276_length_61451_cov_27.648129,18983321.2
>NODE_280_length_60910_cov_16.732022,18859714.0
>NODE_287_length_60284_cov_44.150569,18639472.8
>NODE_289_length_60204_cov_22.707811,18609078.8
>NODE_292_length_60042_cov_21.184442,18574491.4
>NODE_295_length_59952_cov_27.178721,18518804.4
>NODE_296_length_59878_cov_20.563559,18474250.6
>NODE_297_length_59865_cov_15.302563,18463699.0
>NODE_301_length_59635_cov_70.220354,18395739.0
>NODE_303_length_59506_cov_23.527766,18378570.2
>NODE_307_length_59416_cov_20.185950,18376818.2
>NODE_310_length_59193_cov_11.842708,18327446.6
>NODE_314_length_58823_cov_20.815782,18183966.6
>NODE_316_length_58619_cov_25.175188,18109607.8
>NODE_320_length_58511_cov_20.711806,18081419.2
>NODE_326_length_57754_cov_15.563160,17833157.8
>NODE_344_length_56630_cov_38.394916,17456665.0
>NODE_347_length_56530_cov_30.716840,17466460.0
>NODE_352_length_56289_cov_15.758925,17373288.8
>NODE_363_length_55492_cov_27.072229,17145631.4
>NODE_364_length_55465_cov_17.155348,17096126.0
>NODE_367_length_55352_cov_35.437533,17126393.4
>NODE_378_length_54968_cov_41.590461,17002308.6
>NODE_384_length_54692_cov_14.182661,16908330.4
>NODE_388_length_54321_cov_17.510475,16771367.2
>NODE_391_length_53940_cov_28.140098,16646953.0
>NODE_394_length_53750_cov_41.828428,16642245.0
>NODE_396_length_53582_cov_16.787671,16543035.4
>NODE_399_length_53446_cov_13.339251,16531321.2
>NODE_409_length_52873_cov_100.885967,16321192.6
>NODE_410_length_52857_cov_47.690966,16347066.4
>NODE_413_length_52712_cov_88.785167,16292805.4
>NODE_415_length_52327_cov_37.094145,16175928.4
>NODE_440_length_50935_cov_20.933020,15742917.0
>NODE_444_length_50836_cov_44.836825,15725033.2
>NODE_456_length_50411_cov_65.421232,15568360.2
>NODE_460_length_50265_cov_14.596520,15538217.0
>NODE_473_length_49714_cov_18.700212,15370217.8
>NODE_477_length_49558_cov_27.098809,15306089.6
>NODE_478_length_49493_cov_16.637021,15251995.6
>NODE_479_length_49465_cov_20.652696,15273976.0
>NODE_484_length_49259_cov_33.726688,15202195.8
>NODE_485_length_49241_cov_16.049306,15154568.2
>NODE_490_length_48884_cov_574.248765,15144304.8
>NODE_496_length_48583_cov_24.143944,15008750.6
>NODE_499_length_48468_cov_19.811718,15043440.6
>NODE_512_length_47901_cov_17.790762,14832871.2
>NODE_514_length_47863_cov_18.546458,14781290.6
>NODE_520_length_47625_cov_15.486870,14705409.0
>NODE_524_length_47498_cov_56.177198,14701481.6
>NODE_526_length_47455_cov_20.528655,14671065.0
>NODE_529_length_47385_cov_11.709914,14641436.0
>NODE_530_length_47384_cov_28.762144,14666003.8
>NODE_531_length_47322_cov_20.646909,14620899.4
>NODE_536_length_47155_cov_22.820469,14564310.0
>NODE_545_length_46942_cov_52.487757,14507937.4
>NODE_552_length_46709_cov_25.838661,14429127.8
>NODE_563_length_46333_cov_25.443267,14325716.6
>NODE_583_length_45938_cov_88.213879,14193291.6
>NODE_595_length_45612_cov_21.392921,14109929.4
>NODE_599_length_45431_cov_22.370489,14085370.2
>NODE_601_length_45390_cov_12.390320,14034165.0
>NODE_606_length_45327_cov_17.443155,13993836.4
>NODE_610_length_45072_cov_31.643542,13955142.4
>NODE_628_length_44567_cov_41.974813,13758809.4
>NODE_642_length_44232_cov_21.242290,13666639.4
>NODE_645_length_44069_cov_24.098476,13612450.8
>NODE_646_length_44004_cov_48.004236,13590814.8
>NODE_657_length_43775_cov_21.154868,13523932.0
>NODE_665_length_43612_cov_19.625790,13475735.4
>NODE_697_length_42946_cov_16.530749,13266936.2
>NODE_702_length_42873_cov_49.999088,13246898.6
>NODE_704_length_42827_cov_32.633683,13238822.4
>NODE_708_length_42679_cov_65.571043,13185819.8
>NODE_710_length_42606_cov_129.659915,13151109.2
>NODE_713_length_42528_cov_16.803483,13132503.6
>NODE_715_length_42402_cov_76.615796,13070920.4
>NODE_716_length_42401_cov_23.149496,13100782.2
>NODE_724_length_42256_cov_70.984226,13055853.2
>NODE_753_length_41577_cov_24.143160,12849600.4
>NODE_764_length_41336_cov_56.355797,12802593.2
>NODE_779_length_40905_cov_26.423908,12655768.0
>NODE_788_length_40716_cov_19.399119,12579674.2
>NODE_793_length_40624_cov_67.044392,12540178.8
>NODE_794_length_40576_cov_21.105418,12544047.2
>NODE_795_length_40518_cov_18.821074,12501059.6
>NODE_805_length_40194_cov_13.739768,12456637.8
>NODE_808_length_40164_cov_56.722226,12409248.8
>NODE_817_length_39869_cov_28.493161,12330345.8
>NODE_829_length_39475_cov_22.633533,12195309.0
>NODE_842_length_38958_cov_27.873414,12048942.6
>NODE_860_length_38448_cov_35.749668,11882119.6
>NODE_866_length_38332_cov_19.411477,11831817.4
>NODE_873_length_38201_cov_11.647551,11787754.2
>NODE_1014_length_34159_cov_12.756635,10581584.8
>NODE_1066_length_33119_cov_9.404270,10244978.8
>NODE_1067_length_33116_cov_11.641064,10224955.2
>NODE_1321_length_27820_cov_15.278020,8613014.0
>NODE_1377_length_27079_cov_27.117087,8382155.8
>NODE_1401_length_26812_cov_10.434770,8284343.4
>NODE_1486_length_25756_cov_12.490782,7956416.2
>NODE_1764_length_22613_cov_12.625122,6993151.6
>NODE_1798_length_22337_cov_11.374224,6901152.4
>NODE_1820_length_22105_cov_18.197173,6821248.0
>NODE_1873_length_21612_cov_14.935853,6683563.4
>NODE_1929_length_21237_cov_12.596367,6562102.4
>NODE_1982_length_20777_cov_13.231067,6429919.4
>NODE_2068_length_20145_cov_12.994762,6221209.0
>NODE_2173_length_19555_cov_7.643555,6046714.0
>NODE_2229_length_19271_cov_13.081525,5959784.2
>NODE_2234_length_19255_cov_8.419816,5946957.0
>NODE_2281_length_18986_cov_8.604913,5860133.2
>NODE_2283_length_18959_cov_19.430541,5868571.8
>NODE_2389_length_18454_cov_10.700245,5710096.8
